"","cat","word1","word2","n","date"
"8942","Programs","bloomberg","serves",1,2023-12-20
"8943","Programs","bloomberg","supported",1,2023-12-20
"8944","Programs","bogotá","colombia",1,2023-12-20
"8945","Programs","bogotá","learn",1,2023-12-20
"8946","Programs","boston","cornell",1,2023-12-20
"8947","Programs","boston","science",1,2023-12-20
"8948","Programs","bratislava","slovakia",1,2023-12-20
"8949","Programs","brazil","photo",1,2023-12-20
"8950","Programs","brazil","tampa",1,2023-12-20
"8951","Programs","bricks","hand",1,2023-12-20
"8952","Programs","bringing","mayors",1,2023-12-20
"8953","Programs","broad","coalitions",1,2023-12-20
"8954","Programs","broadening","educational",1,2023-12-20
"8955","Programs","buddy","dyer",1,2023-12-20
"8956","Programs","building","capacity",1,2023-12-20
"8957","Programs","building","health",1,2023-12-20
"8958","Programs","building","review",1,2023-12-20
"8959","Programs","burden","cities",1,2023-12-20
"8960","Programs","business","education",1,2023-12-20
"8961","Programs","business","finance",1,2023-12-20
"8962","Programs","business","leaders",1,2023-12-20
"8963","Programs","business","owners",1,2023-12-20
"8964","Programs","business","ownership",1,2023-12-20
"8965","Programs","business","program",1,2023-12-20
"8966","Programs","business","school",1,2023-12-20
"8967","Programs","businesses","bloomberg",1,2023-12-20
"8968","Programs","busy","intersection",1,2023-12-20
"8969","Programs","called","mayors",1,2023-12-20
"8970","Programs","campaign","led",1,2023-12-20
"8971","Programs","campaigns","encouraging",1,2023-12-20
"8972","Programs","campus","bloomberg",1,2023-12-20
"8973","Programs","cancer","asthma",1,2023-12-20
"8974","Programs","cancer","immunotherapy",1,2023-12-20
"8975","Programs","capital","projects",1,2023-12-20
"8976","Programs","carbon","pollution",1,2023-12-20
"8977","Programs","carbon","science",1,2023-12-20
"8978","Programs","carbonstopping","coal",1,2023-12-20
"8979","Programs","cardiovascular","healthpreventing",1,2023-12-20
"8980","Programs","care","bloomberg",1,2023-12-20
"8981","Programs","care","international",1,2023-12-20
"8982","Programs","care","residencies",1,2023-12-20
"8983","Programs","care","systems",1,2023-12-20
"8984","Programs","career","gap",1,2023-12-20
"8985","Programs","careerwise","program",1,2023-12-20
"8986","Programs","carepromoting","cardiovascular",1,2023-12-20
"8987","Programs","carl","pope",1,2023-12-20
"8988","Programs","catarina","brazil",1,2023-12-20
"8989","Programs","causing","billions",1,2023-12-20
"8990","Programs","cdmx","const",1,2023-12-20
"8991","Programs","cdmx","mexico",1,2023-12-20
"8992","Programs","cdmx","target",1,2023-12-20
"8993","Programs","centerthe","charlotte",1,2023-12-20
"8994","Programs","centro","const",1,2023-12-20
"8995","Programs","centro","rio",1,2023-12-20
"8996","Programs","centro","target",1,2023-12-20
"8997","Programs","challenge","head",1,2023-12-20
"8998","Programs","challenge","winning",1,2023-12-20
"8999","Programs","challenges","faced",1,2023-12-20
"9000","Programs","challenges","facing",1,2023-12-20
"9001","Programs","challenges","including",1,2023-12-20
"9002","Programs","change","dr",1,2023-12-20
"9003","Programs","change","including",1,2023-12-20
"9004","Programs","change","makers",1,2023-12-20
"9005","Programs","change","public",1,2023-12-20
"9006","Programs","charlotte","bloomberg",1,2023-12-20
"9007","Programs","charlotte","william",1,2023-12-20
"9008","Programs","chef","marcus",1,2023-12-20
"9009","Programs","chicago","illinois",1,2023-12-20
"9010","Programs","china","photo",1,2023-12-20
"9011","Programs","christine","condo",1,2023-12-20
"9012","Programs","chronic","noninfectious",1,2023-12-20
"9013","Programs","chuck","schumer",1,2023-12-20
"9014","Programs","cities","cities",1,2023-12-20
"9015","Programs","cities","citylab",1,2023-12-20
"9016","Programs","cities","evaluates",1,2023-12-20
"9017","Programs","cities","local",1,2023-12-20
"9018","Programs","cities","report",1,2023-12-20
"9019","Programs","cities","safer",1,2023-12-20
"9020","Programs","cities","solutions",1,2023-12-20
"9021","Programs","cities","stronger",1,2023-12-20
"9022","Programs","cities","target",1,2023-12-20
"9023","Programs","citiesstrengthening","city",1,2023-12-20
"9024","Programs","city","baltimore",1,2023-12-20
"9025","Programs","city","department",1,2023-12-20
"9026","Programs","city","hall",1,2023-12-20
"9027","Programs","city","innovators",1,2023-12-20
"9028","Programs","city","leadersspurring",1,2023-12-20
"9029","Programs","city","learn",1,2023-12-20
"9030","Programs","city","mexico",1,2023-12-20
"9031","Programs","city","missouri",1,2023-12-20
"9032","Programs","city","networks",1,2023-12-20
"9033","Programs","city","officials",1,2023-12-20
"9034","Programs","city","previous",1,2023-12-20
"9035","Programs","city","sign",1,2023-12-20
"9036","Programs","city","solutions",1,2023-12-20
"9037","Programs","city","supporting",1,2023-12-20
"9038","Programs","citylab","summit",1,2023-12-20
"9039","Programs","civic","issues",1,2023-12-20
"9040","Programs","civic","progress",1,2023-12-20
"9041","Programs","civil","society",1,2023-12-20
"9042","Programs","class","research",1,2023-12-20
"9043","Programs","class","training",1,2023-12-20
"9044","Programs","classrooms","built",1,2023-12-20
"9045","Programs","clients","athens",1,2023-12-20
"9046","Programs","climate","agenda",1,2023-12-20
"9047","Programs","climate","books",1,2023-12-20
"9048","Programs","climate","capacity",1,2023-12-20
"9049","Programs","climate","environment",1,2023-12-20
"9050","Programs","climate","issues",1,2023-12-20
"9051","Programs","climate","related",1,2023-12-20
"9052","Programs","club","carl",1,2023-12-20
"9053","Programs","club","protecting",1,2023-12-20
"9054","Programs","coal","campaign",1,2023-12-20
"9055","Programs","coal","plants",1,2023-12-20
"9056","Programs","coal","remains",1,2023-12-20
"9057","Programs","coal","support",1,2023-12-20
"9058","Programs","coal","volunteers",1,2023-12-20
"9059","Programs","coalition","called",1,2023-12-20
"9060","Programs","coalitions","partnerships",1,2023-12-20
"9061","Programs","coalitionsstrengthening","health",1,2023-12-20
"9062","Programs","coffee","growers",1,2023-12-20
"9063","Programs","cohort","enrolled",1,2023-12-20
"9064","Programs","collaborations","bloomberg",1,2023-12-20
"9065","Programs","college","advising",1,2023-12-20
"9066","Programs","college","class",1,2023-12-20
"9067","Programs","college","enrollment",1,2023-12-20
"9068","Programs","college","howard",1,2023-12-20
"9069","Programs","colombia","bratislava",1,2023-12-20
"9070","Programs","colorado","stopping",1,2023-12-20
"9071","Programs","colorful","barriers",1,2023-12-20
"9072","Programs","combating","road",1,2023-12-20
"9073","Programs","common","misconceptions",1,2023-12-20
"9074","Programs","commonwealth","heads",1,2023-12-20
"9075","Programs","communication","campaigns",1,2023-12-20
"9076","Programs","communities","bloomberg",1,2023-12-20
"9077","Programs","communities","growing",1,2023-12-20
"9078","Programs","community","arts",1,2023-12-20
"9079","Programs","community","daycare",1,2023-12-20
"9080","Programs","community","healing",1,2023-12-20
"9081","Programs","community","solar",1,2023-12-20
"9082","Programs","community","spaces",1,2023-12-20
"9083","Programs","competition","bloomberg",1,2023-12-20
"9084","Programs","complex","impact",1,2023-12-20
"9085","Programs","complex","municipal",1,2023-12-20
"9086","Programs","comprehensive","education",1,2023-12-20
"9087","Programs","conduct","testing",1,2023-12-20
"9088","Programs","connect","women",1,2023-12-20
"9089","Programs","connects","app",1,2023-12-20
"9090","Programs","consulting","arm",1,2023-12-20
"9091","Programs","consulting","firm",1,2023-12-20
"9092","Programs","continual","focus",1,2023-12-20
"9093","Programs","contractors","install",1,2023-12-20
"9094","Programs","controlling","treating",1,2023-12-20
"9095","Programs","convening","space",1,2023-12-20
"9096","Programs","conversations","spur",1,2023-12-20
"9097","Programs","cookieconfig","annual",1,2023-12-20
"9098","Programs","cookieconfig","arts",1,2023-12-20
"9099","Programs","cookieconfig","bloomberg",1,2023-12-20
"9100","Programs","cookieconfig","corporate",1,2023-12-20
"9101","Programs","cookieconfig","education",1,2023-12-20
"9102","Programs","cookieconfig","environment",1,2023-12-20
"9103","Programs","cookieconfig","government",1,2023-12-20
"9104","Programs","cookieconfig","public",1,2023-12-20
"9105","Programs","coordinated","campaign",1,2023-12-20
"9106","Programs","cop","globally",1,2023-12-20
"9107","Programs","copdriving","sustainable",1,2023-12-20
"9108","Programs","coral","reefs",1,2023-12-20
"9109","Programs","core","belief",1,2023-12-20
"9110","Programs","core","program",1,2023-12-20
"9111","Programs","cornell","medicine",1,2023-12-20
"9112","Programs","cornell","tech",1,2023-12-20
"9113","Programs","cottages","community",1,2023-12-20
"9114","Programs","countries","pakistan",1,2023-12-20
"9115","Programs","countries","previous",1,2023-12-20
"9116","Programs","country","closer",1,2023-12-20
"9117","Programs","countrywide","vaccination",1,2023-12-20
"9118","Programs","crashes","kill",1,2023-12-20
"9119","Programs","crashes","lack",1,2023-12-20
"9120","Programs","create","lasting",1,2023-12-20
"9121","Programs","create","opportunities",1,2023-12-20
"9122","Programs","creating","intergenerational",1,2023-12-20
"9123","Programs","creating","partnerships",1,2023-12-20
"9124","Programs","creative","landscape",1,2023-12-20
"9125","Programs","creative","reuse",1,2023-12-20
"9126","Programs","creativity","flexibility",1,2023-12-20
"9127","Programs","credit","andrew",1,2023-12-20
"9128","Programs","credit","ap",1,2023-12-20
"9129","Programs","credit","bento",1,2023-12-20
"9130","Programs","credit","david",1,2023-12-20
"9131","Programs","credit","everytown",1,2023-12-20
"9132","Programs","credit","sierra",1,2023-12-20
"9133","Programs","credit","subrata",1,2023-12-20
"9134","Programs","credit","wri",1,2023-12-20
"9135","Programs","crisis","annual",1,2023-12-20
"9136","Programs","critical","challenges",1,2023-12-20
"9137","Programs","critical","issues",1,2023-12-20
"9138","Programs","critical","partners",1,2023-12-20
"9139","Programs","cultural","affairs",1,2023-12-20
"9140","Programs","cultural","destination",1,2023-12-20
"9141","Programs","cultural","nonprofits",1,2023-12-20
"9142","Programs","cultural","treasures",1,2023-12-20
"9143","Programs","culture","team",1,2023-12-20
"9144","Programs","current","resident",1,2023-12-20
"9145","Programs","dance","company",1,2023-12-20
"9146","Programs","dance","theater",1,2023-12-20
"9147","Programs","darrick","hamilton",1,2023-12-20
"9148","Programs","data","collection",1,2023-12-20
"9149","Programs","data","combatting",1,2023-12-20
"9150","Programs","data","efforts",1,2023-12-20
"9151","Programs","data","strategies",1,2023-12-20
"9152","Programs","data","strategy",1,2023-12-20
"9153","Programs","database","houses",1,2023-12-20
"9154","Programs","david","paul",1,2023-12-20
"9155","Programs","day","countrywide",1,2023-12-20
"9156","Programs","daycare","centers",1,2023-12-20
"9157","Programs","de","lagoa",1,2023-12-20
"9158","Programs","deadly","disease",1,2023-12-20
"9159","Programs","death","globally",1,2023-12-20
"9160","Programs","deaths","august",1,2023-12-20
"9161","Programs","deaths","globally",1,2023-12-20
"9162","Programs","debt","education",1,2023-12-20
"9163","Programs","dedication","ceremony",1,2023-12-20
"9164","Programs","deliberate","marketing",1,2023-12-20
"9165","Programs","deliver","supplies",1,2023-12-20
"9166","Programs","delivery","managing",1,2023-12-20
"9167","Programs","democratic","republic",1,2023-12-20
"9168","Programs","denver","colorado",1,2023-12-20
"9169","Programs","depth","consulting",1,2023-12-20
"9170","Programs","description","mike",1,2023-12-20
"9171","Programs","description","philanthropy",1,2023-12-20
"9172","Programs","detroit","michigan",1,2023-12-20
"9173","Programs","development","bloomberg",1,2023-12-20
"9174","Programs","development","goals",1,2023-12-20
"9175","Programs","development","plan",1,2023-12-20
"9176","Programs","development","session",1,2023-12-20
"9177","Programs","development","targets",1,2023-12-20
"9178","Programs","developmentthe","greenwood",1,2023-12-20
"9179","Programs","diminished","support",1,2023-12-20
"9180","Programs","directing","patients",1,2023-12-20
"9181","Programs","director","fayemi",1,2023-12-20
"9182","Programs","director","khady",1,2023-12-20
"9183","Programs","disorder","harm",1,2023-12-20
"9184","Programs","distinguished","professors",1,2023-12-20
"9185","Programs","diverse","generation",1,2023-12-20
"9186","Programs","diverse","voices",1,2023-12-20
"9187","Programs","documentary","films",1,2023-12-20
"9188","Programs","dots","drive",1,2023-12-20
"9189","Programs","dr","asanté",1,2023-12-20
"9190","Programs","draw","attention",1,2023-12-20
"9191","Programs","drew","university",1,2023-12-20
"9192","Programs","drive","policies",1,2023-12-20
"9193","Programs","drive","results",1,2023-12-20
"9194","Programs","drive","solutions",1,2023-12-20
"9195","Programs","driven","policies",1,2023-12-20
"9196","Programs","driven","strategies",1,2023-12-20
"9197","Programs","drivers","safer",1,2023-12-20
"9198","Programs","driving","innovation",1,2023-12-20
"9199","Programs","drowning","takes",1,2023-12-20
"9200","Programs","drowningimproving","road",1,2023-12-20
"9201","Programs","drownings","improving",1,2023-12-20
"9202","Programs","duke","university",1,2023-12-20
"9203","Programs","eastpointe","michigan",1,2023-12-20
"9204","Programs","economic","consequences",1,2023-12-20
"9205","Programs","economic","developmentthe",1,2023-12-20
"9206","Programs","economic","growth",1,2023-12-20
"9207","Programs","economic","independenceaccelerating",1,2023-12-20
"9208","Programs","economy","bloomberg",1,2023-12-20
"9209","Programs","economy","expand",1,2023-12-20
"9210","Programs","ecosystems","cdata",1,2023-12-20
"9211","Programs","education","const",1,2023-12-20
"9212","Programs","education","follow",1,2023-12-20
"9213","Programs","education","hero",1,2023-12-20
"9214","Programs","education","housing",1,2023-12-20
"9215","Programs","education","initiative",1,2023-12-20
"9216","Programs","education","inlanguage",1,2023-12-20
"9217","Programs","education","london",1,2023-12-20
"9218","Programs","education","portfolio",1,2023-12-20
"9219","Programs","education","reform",1,2023-12-20
"9220","Programs","education","savings",1,2023-12-20
"9221","Programs","education","support",1,2023-12-20
"9222","Programs","education","system",1,2023-12-20
"9223","Programs","education","target",1,2023-12-20
"9224","Programs","education","team",1,2023-12-20
"9225","Programs","educational","opportunities",1,2023-12-20
"9226","Programs","educationsupporting","educational",1,2023-12-20
"9227","Programs","effective","prevention",1,2023-12-20
"9228","Programs","effective","programs",1,2023-12-20
"9229","Programs","effective","rapid",1,2023-12-20
